developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,ID,coppaRisk,developerCountry_missing,downloads_min,downloads_max,isCorporateEmailScore_missing,adSpent_missing,appAge_missing,averageUserRating_missing
,GLOBAL,0,Music & Audio,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,78.6,0.0,-1,1,0,-1,0.0,1,5.0,10.0,0,1,0,0
,GLOBAL,0,Tools,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,32.4,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Lifestyle,5.707110264748875,GLOBAL,True,True,0,99.0,7.750848993744848,65.4,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
FRANCE,GLOBAL,95,Tools,10.308985993422082,GLOBAL,True,True,0,99.0,7.750848993744848,152.76666666666668,4.0,-1,0,0,-1,0.0,0,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Stickers,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,64.5,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Social,3.4339872044851463,GLOBAL,True,False,2,0.0,7.750848993744848,79.36666666666666,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,0,Personalization,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,55.46666666666666,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Games,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,57.1,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,1843,Tools,12.611541086966115,connected-tv/ott,True,True,0,0.0,1.0633643038312166,8.0,4.0,-1,1,0,-1,0.0,1,100000.0,500000.0,0,0,0,0
HONG KONG,IT,5046,Games,13.527829818844937,GLOBAL,True,False,2,0.0,3.712007352824412,70.9,3.0,1,0,0,-1,1.0,0,500000.0,1000000.0,0,0,0,0
,GLOBAL,0,Entertainment,2.1400661634962708,GLOBAL,True,False,2,99.0,7.750848993744848,53.4,3.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,1
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,57.8,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,2,Medical,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,77.56666666666666,5.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,UG,32209,Games,14.914123179965662,GLOBAL,True,False,-1,0.0,0.9017254886055917,70.53333333333333,4.0,1,2,0,-1,0.0,1,1000000.0,5000000.0,0,0,0,0
,GLOBAL,437,Music & Audio,10.308985993422082,tablet,True,False,2,0.0,7.750848993744848,34.2,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Lifestyle,3.4339872044851463,GLOBAL,True,False,2,99.0,7.750848993744848,96.3,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
NETHERLANDS,GLOBAL,0,Lifestyle,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,92.76666666666664,0.0,-1,0,0,-1,0.0,0,100.0,500.0,0,1,0,0
CHILE,GLOBAL,0,Music & Audio,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,74.46666666666667,5.0,-1,0,0,-1,0.0,0,100.0,500.0,0,1,0,0
,GLOBAL,0,Medical,3.4339872044851463,GLOBAL,True,False,2,99.0,7.750848993744848,105.26666666666668,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,11,Maps & Navigation,8.006700845440367,GLOBAL,False,False,-1,0.0,7.750848993744848,169.23333333333332,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,NL,928,Games,13.527829818844937,smartphone,True,True,0,0.0,4.394759164516676,13.9,4.0,-1,1,0,-1,0.0,1,500000.0,1000000.0,0,0,0,0
,GLOBAL,6,Tools,4.330733340286331,GLOBAL,False,False,-1,0.0,7.750848993744848,94.4,5.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,0
,GLOBAL,10,Food & Drink,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,38.36666666666667,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Tools,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,29.23333333333333,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,8.866666666666667,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
CHINA,RU,149985,Games,17.216707972959764,GLOBAL,True,True,0,99.0,20.98472306068551,59.23333333333333,4.0,2,1,0,-1,1.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,Food & Drink,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,67.4,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,14,Education,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,29.8,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,119,Education,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,50.23333333333333,4.0,-1,0,0,-1,1.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,68,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,44.86666666666667,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Entertainment,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,93.16666666666669,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,21,Finance,8.922791623969637,GLOBAL,True,False,-1,99.0,7.750848993744848,76.73333333333333,4.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
BAHRAIN,BD,2967,Games,14.914123179965662,GLOBAL,True,True,0,0.0,0.271097238643865,22.266666666666666,4.0,-1,0,0,-1,0.0,0,1000000.0,5000000.0,0,0,0,0
,GLOBAL,0,Reference,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,71.26666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,1,Shopping,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,10.2,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,8.766666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,2,Finance,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,66.7,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
JAPAN,GLOBAL,0,Tools,0.6931471805599453,GLOBAL,True,False,-1,0.0,7.750848993744848,80.93333333333332,0.0,-1,0,0,-1,0.0,0,1.0,1.0,0,1,0,0
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,45.56666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,1.2666666666666666,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,73.6,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Personalization,5.707110264748875,smartphone,True,False,-1,0.0,7.750848993744848,16.9,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
INDIA,GLOBAL,0,Health & Fitness,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,23.53333333333333,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,1
FRANCE,SE,25134,Games,17.216707972959764,smartphone,True,True,0,99.0,3.0173933954807453,35.766666666666666,3.0,-1,1,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,52,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,45.6,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,APAC,738,Games,11.225256725762893,smartphone,True,True,0,99.0,36.20151862470796,15.0,4.0,-1,0,0,-1,1.0,1,50000.0,100000.0,0,0,0,0
,GLOBAL,0,Shopping,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,57.53333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Food & Drink,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,59.8,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,0,Social,5.707110264748875,GLOBAL,True,False,2,99.0,7.750848993744848,54.5,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Education,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,44.766666666666666,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,71.93333333333334,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UNITED STATES,PH,575123,Games,17.216707972959764,smartphone,True,True,0,99.0,0.1044537400687519,125.3,4.0,1,2,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,News & Magazines,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,45.46666666666666,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,19.6,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
UNITED STATES,BG,34323,Games,12.611541086966115,GLOBAL,True,False,2,99.0,4.589306996070953,48.9,4.0,-1,0,0,-1,0.0,0,100000.0,500000.0,0,0,0,0
,GLOBAL,6,Shopping,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,16.0,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Games,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,0.8333333333333333,0.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,0
,GLOBAL,0,Shopping,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,36.66666666666666,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,7330,Entertainment,14.914123179965662,GLOBAL,True,False,-1,0.0,7.750848993744848,50.6,4.0,-1,0,0,-1,0.0,1,1000000.0,5000000.0,0,1,0,0
,GLOBAL,39,Education,8.922791623969637,GLOBAL,False,False,-1,0.0,7.750848993744848,54.1,4.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,39.833333333333336,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,1,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,97.86666666666666,0.0,0,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Travel,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,12.966666666666669,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
INDONESIA,GLOBAL,0,Travel & Local,4.330733340286331,GLOBAL,True,True,0,99.0,7.750848993744848,35.3,0.0,-1,0,0,-1,0.0,0,50.0,100.0,0,1,0,0
,GLOBAL,38,Music & Audio,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,58.266666666666666,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Entertainment,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,48.93333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,57.6,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,44,Education,8.922791623969637,GLOBAL,True,False,-1,99.0,7.750848993744848,63.133333333333326,4.0,-1,2,0,-1,1.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,27.066666666666663,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Music & Audio,3.4339872044851463,GLOBAL,True,True,0,0.0,7.750848993744848,44.56666666666667,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,PL,3790,Utilities,6.621405651764134,GLOBAL,True,True,0,0.0,11.684252433132174,75.66666666666667,4.0,0,0,0,-1,0.0,1,500.0,1000.0,1,0,0,0
,GLOBAL,61,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,29.866666666666667,1.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Education,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,40.03333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
CANADA,,6078,Games,12.611541086966115,GLOBAL,True,False,2,99.0,8466.37883342437,84.9,4.0,0,0,0,-1,1.0,0,100000.0,500000.0,0,0,0,0
,GLOBAL,666,Food & Drink,11.225256725762893,GLOBAL,True,False,-1,0.0,7.750848993744848,44.73333333333333,3.0,-1,0,0,-1,0.0,1,50000.0,100000.0,0,1,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,38.133333333333326,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
HONG KONG,LATAM,6219,Games,6.621405651764134,GLOBAL,True,False,2,99.0,117.58769945198668,35.96666666666667,4.0,-1,2,0,-1,0.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,1,Utilities,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,79.16666666666667,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Business,3.4339872044851463,GLOBAL,True,True,0,99.0,7.750848993744848,91.9,1.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,True,True,0,99.0,7.750848993744848,23.23333333333333,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Beauty,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,85.76666666666665,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Sports,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,71.93333333333334,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Stickers,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,79.3,0.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,36.1,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,45.333333333333336,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
UNITED STATES,GLOBAL,18621,Games,14.914123179965662,GLOBAL,True,False,2,99.0,7.750848993744848,130.3,1.0,1,0,0,-1,0.0,0,1000000.0,5000000.0,0,1,0,0
SWITZERLAND,TH,274236,Games,17.216707972959764,GLOBAL,True,True,0,99.0,0.2217261325084332,127.1,4.0,0,1,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,Finance,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,35.166666666666664,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Sports,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,49.86666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,VN,2,Games,6.621405651764134,smartphone,True,False,2,99.0,12.80862190197953,2.6333333333333333,5.0,-1,0,0,-1,1.0,1,500.0,1000.0,0,0,0,0
,GLOBAL,12,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,57.7,5.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Lifestyle,3.4339872044851463,GLOBAL,True,True,0,99.0,7.750848993744848,9.2,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,13,Tools,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,36.56666666666667,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Auto & Vehicles,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,81.3,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,9,Video Players & Editors,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,51.46666666666666,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
INDIA,GLOBAL,8,Photography,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,121.5,4.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,RO,467,Games,6.621405651764134,GLOBAL,True,False,2,0.0,3.8586992347458016,11.6,3.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,0,0,0
,GLOBAL,1,Food & Drink,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,149.1,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,11.866666666666667,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,1
ISRAEL,SA,210688,Games,17.216707972959764,smartphone,True,True,0,99.0,3667.045013853342,66.43333333333334,4.0,1,0,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,41.0,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
REPUBLIC OF KOREA,GLOBAL,6,Music & Audio,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,49.833333333333336,5.0,-1,1,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
RUSSIAN FEDERATION,GLOBAL,28,Games,6.621405651764134,GLOBAL,False,False,2,0.0,7.750848993744848,141.06666666666666,4.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,286,Finance,12.611541086966115,GLOBAL,True,False,-1,0.0,7.750848993744848,68.73333333333333,4.0,1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,AR,6245,Games,13.527829818844937,smartphone,True,False,2,99.0,2.2705401976716173,11.2,4.0,-1,0,0,-1,1.0,1,500000.0,1000000.0,0,0,0,0
SPAIN,UA,640605,Games,17.216707972959764,GLOBAL,True,True,0,99.0,5.25948702814584,57.3,4.0,0,0,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
UNITED STATES,MY,352,Books & Reference,12.611541086966115,smartphone,True,False,2,99.0,95.1118626170648,66.4,4.0,1,1,0,-1,0.0,0,100000.0,500000.0,0,0,0,0
FRANCE,APAC,24937,Games,6.621405651764134,GLOBAL,True,True,0,99.0,861.45033229934,13.5,4.0,-1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,7,Social,4.330733340286331,GLOBAL,False,False,-1,0.0,7.750848993744848,80.26666666666665,4.0,-1,1,0,-1,0.0,1,50.0,100.0,0,1,0,0
,GLOBAL,0,Games,6.621405651764134,GLOBAL,True,False,2,0.0,7.750848993744848,105.63333333333334,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Music & Audio,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,45.53333333333333,3.0,-1,1,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Productivity,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,89.06666666666666,0.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,42.633333333333326,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UNITED STATES,GLOBAL,15,Health & Fitness,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,21.866666666666667,4.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Entertainment,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,32.2,3.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,1
,GLOBAL,0,Travel,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,94.16666666666669,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,6,Music,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,53.06666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,ES,810859,Tools,17.216707972959764,tablet,True,False,2,0.0,0.1986455887510044,105.3,4.0,0,0,0,-1,0.0,1,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,Business,5.707110264748875,GLOBAL,True,True,0,99.0,7.750848993744848,72.86666666666666,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,12.733333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,MX,208,Games,11.225256725762893,tablet,True,True,0,99.0,2.4979954145682206,4.7333333333333325,4.0,-1,0,0,-1,0.0,1,50000.0,100000.0,0,0,0,0
,GLOBAL,23,Entertainment,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,15.8,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,76.2,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,AM,151552,Games,6.621405651764134,smartphone,True,True,0,99.0,228.2593035926088,5.0666666666666655,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,0,0,0
,MY,23,Games,6.621405651764134,smartphone,True,False,2,0.0,1.2772519657955266,11.566666666666666,3.0,-1,1,0,-1,0.0,1,500.0,1000.0,1,0,0,0
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,21.766666666666666,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,36,Social,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,86.66666666666667,2.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
UNITED STATES,US,728,News & Magazines,11.225256725762893,smartphone,True,True,0,99.0,249.70801157317376,125.4,3.0,1,0,0,-1,0.0,0,50000.0,100000.0,0,0,0,0
TURKEY,GLOBAL,10,Games,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,71.13333333333334,3.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,5,Travel & Local,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,100.56666666666666,2.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,19.266666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
INDIA,GLOBAL,0,Books & Reference,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,51.16666666666666,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,1
,GLOBAL,0,Photo & Video,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,100.6,0.0,1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,5,Games,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,118.76666666666668,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,ID,786,Tools,12.611541086966115,smartphone,True,False,2,0.0,32.770049906121024,6.033333333333333,3.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,0,0,0
,GLOBAL,1253,Art & Design,12.611541086966115,smartphone,True,False,-1,99.0,7.750848993744848,15.9,4.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,1,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,114.56666666666666,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,8,Lifestyle,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,31.4,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,89.9,0.0,1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,2222,Lifestyle,12.611541086966115,GLOBAL,True,False,-1,0.0,7.750848993744848,100.56666666666666,4.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,0,Education,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,24.23333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Entertainment,0.4054651081081644,GLOBAL,True,False,-1,0.0,7.750848993744848,28.166666666666668,3.0,-1,0,0,-1,0.0,1,0.0,1.0,0,1,0,1
,GLOBAL,10,Auto & Vehicles,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,73.8,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,599,Art & Design,11.225256725762893,GLOBAL,True,False,-1,0.0,7.750848993744848,98.96666666666668,4.0,0,0,0,-1,0.0,1,50000.0,100000.0,0,1,0,0
UNITED STATES,EMEA,85010,Games,6.621405651764134,smartphone,True,True,0,99.0,0.4825351987563846,64.53333333333333,4.0,1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
ISRAEL,PH,95882,Games,6.621405651764134,smartphone,True,True,0,99.0,10.115963823402522,34.4,4.0,-1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
FRANCE,AT,99971,Games,6.621405651764134,smartphone,True,True,0,99.0,1.9380167839831857,96.26666666666664,4.0,1,2,0,-1,0.0,0,500.0,1000.0,0,0,0,0
JAPAN,GLOBAL,0,Games,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,75.13333333333334,4.0,-1,0,0,-1,0.0,0,5.0,10.0,0,1,0,0
